Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Parts_Per_Hour
182.11,118.64,30.611,19.653,137.29,23.7,9.19,37.6,167.23,23
247.3,96.17,40.571,14.208,379.99,24.39,3.08,106.4,120.73,32
226.75,132.05,36.226,18.753,291.44,21.35,2.7,17.2,31.33,34
245.32,117.24,33.656,12.158,108.09,25.71,12.0,15.8,21.52,65
198.58,136.63,29.881,18.33,298.71,18.93,10.71,112.3,190.94,22
222.8,134.65,23.961,8.647,234.15,25.79,11.75,25.9,84.28,93
227.49,95.05,18.577,19.785,391.77,18.32,3.13,18.7,129.63,34
202.23,130.09,27.272,18.944,345.72,22.98,13.8,64.7,181.17,27
239.37,136.0,15.856,12.358,151.39,26.61,2.86,6.6,173.98,136
246.3,104.23,21.332,17.297,316.03,18.86,13.18,74.8,113.38,50
241.94,92.08,27.975,17.027,245.67,23.18,5.93,54.9,97.58,40
231.73,80.18,27.558,18.815,156.11,19.59,2.48,77.2,147.05,44
199.42,111.56,16.329,11.687,309.62,26.95,5.01,34.8,69.93,76
199.71,104.67,32.672,13.586,264.22,26.32,3.54,108.8,125.08,34
247.44,118.84,31.491,18.38,109.11,27.34,7.87,33.2,4.63,49
180.72,93.16,17.343,17.343,293.98,26.75,14.3,76.9,164.86,51
230.12,140.18,43.295,12.722,290.5,25.37,5.59,113.5,199.61,44
229.44,98.04,17.981,18.149,143.23,19.85,9.57,48.7,190.94,57
223.59,95.85,40.645,8.563,204.7,21.03,13.48,20.2,71.98,47
249.31,113.65,15.009,17.385,275.77,22.97,9.82,9.1,106.22,84
201.83,114.92,41.468,10.481,141.63,23.89,6.07,115.6,47.24,47
203.8,95.06,15.592,11.433,355.82,25.82,14.87,91.9,60.6,80
185.53,99.03,37.734,13.919,108.25,20.27,3.62,110.4,91.47,31
211.0,91.88,25.851,13.397,130.85,19.28,8.33,84.2,149.42,56
198.27,130.29,37.147,14.247,134.83,22.83,12.15,41.8,3.58,38
204.04,133.91,27.052,14.537,258.43,19.58,1.01,15.6,78.75,54
238.42,112.36,17.127,11.978,286.03,24.94,10.83,111.6,111.3,95
245.48,129.99,38.025,10.103,221.12,23.76,4.73,59.3,43.04,64
193.0,131.52,17.138,17.222,186.6,25.41,3.38,48.2,15.7,62
206.08,89.68,42.664,12.8,342.8,18.63,4.84,69.8,107.91,24
245.0,147.63,16.529,14.07,120.49,27.65,14.54,13.7,127.56,122
184.33,137.47,29.38,15.736,184.09,18.0,13.49,37.8,128.2,31
186.47,94.31,36.691,18.916,111.73,21.25,3.99,76.9,71.32,27
191.4,93.03,26.797,16.491,104.17,24.8,2.64,12.9,47.47,38
221.66,88.8,21.517,8.546,206.01,18.45,6.1,17.1,44.08,79
190.53,89.69,37.773,18.063,158.45,18.83,9.29,61.8,8.1,22
247.77,132.37,38.529,19.872,180.51,18.77,13.14,75.2,36.94,32
211.27,112.88,42.681,13.67,346.28,23.82,14.53,23.3,163.72,27
215.11,134.81,26.285,19.635,148.89,26.96,11.52,4.9,0.61,37
197.27,132.24,30.188,14.568,334.07,23.55,9.39,115.0,8.78,31
212.97,122.32,25.894,13.515,302.52,24.04,2.99,4.3,25.4,48
226.33,128.05,22.712,11.977,197.93,21.46,2.04,1.2,84.05,84
232.58,81.28,37.531,15.891,263.97,18.19,9.34,39.5,66.75,28
232.77,101.82,25.19,10.758,233.33,18.22,8.55,27.5,35.57,69
220.45,124.65,27.844,9.259,138.52,26.88,12.85,69.3,22.19,81
243.31,80.65,27.11,8.327,372.16,19.03,5.52,107.4,187.77,52
237.22,82.31,36.38,11.509,270.89,28.0,1.56,58.3,182.25,39
232.99,139.63,42.534,12.749,364.07,19.64,6.93,93.0,154.38,36
183.89,127.88,35.003,14.625,347.15,24.75,14.57,109.2,50.4,29
180.48,98.58,29.147,11.513,123.93,27.49,12.14,23.5,64.74,40
194.87,128.16,38.376,19.809,162.18,21.62,1.47,59.1,133.17,27
226.45,135.47,34.229,11.501,143.58,25.34,13.25,77.4,58.34,60
208.78,101.48,16.818,13.292,349.23,21.51,7.6,40.5,106.12,70
208.17,82.52,17.87,9.239,358.73,21.05,6.11,89.0,130.26,73
241.92,145.29,16.138,11.128,258.39,20.02,5.85,84.9,103.84,140
242.69,104.16,28.704,8.58,131.25,26.21,9.33,51.1,82.66,66
243.64,87.45,39.776,14.714,140.68,20.57,8.43,11.5,69.58,31
201.97,114.43,24.392,17.013,344.06,20.83,10.19,2.4,155.55,35
228.37,133.79,26.525,10.349,378.76,27.99,9.03,45.0,147.8,52
199.01,95.52,42.284,12.415,159.84,21.27,3.02,10.8,139.25,34
193.34,98.86,40.107,8.199,103.34,22.23,4.6,94.0,74.94,52
192.92,96.99,34.951,18.074,199.29,27.9,12.77,40.8,155.15,29
203.95,149.42,23.004,17.36,109.15,21.69,10.29,80.3,191.54,58
210.1,93.82,18.511,8.759,348.39,21.66,7.28,42.2,137.8,77
238.17,120.29,15.482,12.378,247.45,26.28,3.56,95.7,81.58,113
188.39,144.77,18.21,19.463,292.56,21.12,1.11,106.7,159.3,44
231.44,90.28,23.778,12.704,223.45,20.34,5.37,100.7,121.86,67
217.2,147.96,31.554,14.315,203.65,22.23,1.77,58.7,175.54,53
200.16,146.32,16.92,12.263,166.66,25.01,7.75,11.0,142.64,94
214.5,141.92,19.087,15.154,331.16,18.43,12.51,45.2,153.98,54
201.0,95.02,20.432,19.738,308.66,21.74,5.0,51.5,133.49,40
221.73,124.38,33.959,19.97,208.22,21.46,12.87,115.3,18.4,24
210.37,133.26,33.474,17.297,196.33,20.45,10.86,68.3,97.02,34
191.51,149.02,31.523,12.852,100.37,24.54,2.75,77.3,11.3,63
188.16,92.63,22.515,13.933,119.07,20.9,10.02,94.1,89.51,53
218.27,133.62,26.134,12.281,286.98,24.07,3.12,68.6,143.29,71
243.17,103.72,17.901,19.827,254.38,23.04,10.17,72.2,84.25,64
204.08,92.29,21.794,16.493,230.44,20.17,3.0,30.2,0.33,40
231.31,109.5,41.931,13.387,348.25,20.67,6.5,8.0,73.86,28
226.11,135.57,44.391,8.145,251.17,19.71,8.93,86.8,13.55,49
245.21,112.54,34.43,14.246,215.35,18.57,1.71,102.0,156.12,57
237.47,117.63,42.505,19.807,148.38,24.19,3.15,50.0,156.75,29
219.66,149.66,34.282,14.277,346.21,24.73,5.49,66.3,161.28,33
225.99,107.94,15.996,10.189,272.87,19.66,7.47,37.6,6.07,94
242.89,123.08,44.903,8.265,127.74,24.15,13.02,54.6,6.45,50
207.97,105.57,17.969,12.256,294.67,27.82,3.62,25.9,180.69,67
202.88,107.49,35.479,19.019,227.52,18.74,5.86,91.4,24.74,23
180.76,128.69,22.585,19.959,343.42,22.9,7.66,59.5,134.02,28
237.86,145.65,26.759,19.344,375.67,25.33,5.14,66.1,159.09,45
236.07,117.97,34.378,16.753,280.14,18.46,9.76,5.4,89.57,32
187.31,133.79,28.095,14.698,319.48,25.78,4.59,75.1,109.29,39
220.38,86.24,22.516,15.088,116.98,27.8,11.81,25.1,45.48,49
212.48,94.78,25.033,14.468,268.08,18.88,8.07,46.6,184.72,40
188.31,115.15,25.246,16.485,326.6,26.22,2.21,50.1,60.36,39
248.64,81.4,43.78,13.026,249.03,21.79,9.78,54.4,43.56,31
195.03,97.7,38.958,16.03,278.07,19.44,8.97,28.1,105.08,19
184.71,116.22,28.756,9.459,369.68,22.93,5.74,102.2,38.1,48
221.64,81.05,20.995,11.188,159.43,18.72,1.16,51.9,137.34,73
231.72,98.52,39.33,18.032,129.47,23.22,3.81,73.8,103.02,29
182.27,115.98,19.715,18.845,307.19,18.19,6.68,74.1,29.56,41
226.11,120.12,21.314,14.468,346.85,25.29,3.8,73.2,13.45,56
217.26,144.8,25.98,8.38,355.15,22.88,9.08,67.6,27.39,60
187.23,125.17,41.41,19.124,292.49,22.59,10.97,98.9,27.32,22
192.08,109.03,18.954,16.425,349.96,19.96,12.98,97.7,62.57,47
219.76,145.12,18.667,12.968,310.2,21.61,10.06,50.6,166.65,90
200.75,134.94,29.819,15.181,126.21,19.82,10.65,76.7,11.46,52
245.68,94.0,23.292,13.157,328.61,25.35,9.52,13.2,25.62,67
237.31,89.16,32.062,13.584,153.81,19.99,14.8,11.8,60.58,45
248.85,127.31,28.549,18.642,170.98,24.17,4.65,58.1,110.67,57
198.18,119.19,28.049,9.933,218.4,20.8,4.73,108.1,152.58,60
247.88,135.28,18.359,9.244,194.37,24.57,2.77,78.3,184.24,148
210.19,131.72,19.231,8.033,196.5,23.4,7.8,80.6,82.42,103
204.33,123.76,39.632,11.768,150.78,22.23,2.35,19.8,21.17,46
183.52,149.05,41.576,9.769,188.16,24.73,4.78,54.9,42.7,42
183.69,117.35,22.041,10.64,105.9,22.16,7.76,48.7,57.45,64
228.44,87.92,18.404,8.135,241.87,26.21,14.41,94.2,157.22,86
212.06,137.98,16.603,10.726,330.58,25.3,14.49,17.4,137.33,75
195.86,97.63,33.249,11.993,358.67,23.41,11.41,65.2,41.8,36
222.98,134.41,36.461,8.379,346.13,26.77,6.45,109.5,167.75,51
197.7,147.0,26.184,15.295,224.94,26.29,13.11,107.2,171.83,49
220.43,128.78,35.39,14.826,319.13,23.32,13.26,102.4,176.49,31
205.14,121.72,36.389,9.164,186.37,18.68,13.74,45.6,55.0,40
237.65,112.23,43.06,15.14,116.67,23.66,9.96,113.0,26.75,46
237.45,105.51,16.946,19.984,302.79,21.55,3.83,96.8,20.79,52
213.41,104.71,20.769,19.334,294.64,23.4,2.28,102.3,80.02,36
204.56,124.55,17.056,8.032,340.49,24.47,13.81,112.0,85.86,82
205.38,132.59,41.04,17.545,284.83,24.45,1.78,112.5,173.64,24
236.4,127.5,38.778,12.243,147.07,24.74,5.14,29.6,53.55,56
202.97,93.89,32.239,8.764,355.95,24.79,7.82,16.2,125.38,46
194.63,114.58,17.51,11.552,288.18,19.09,1.31,83.2,157.64,71
185.93,135.41,23.199,11.861,342.28,19.92,13.7,68.0,53.83,55
212.67,113.3,23.932,14.279,332.23,24.31,5.02,40.0,53.43,42
213.75,117.56,31.822,15.933,189.36,22.08,1.4,82.4,133.83,43
238.86,133.98,22.741,16.989,122.37,25.63,14.91,8.4,145.23,64
195.49,126.29,17.189,10.951,152.95,19.25,5.36,6.6,191.95,86
206.67,108.65,36.923,11.861,127.86,19.92,13.27,43.2,169.99,43
236.59,142.68,23.972,11.701,173.02,23.58,7.35,24.1,164.41,96
237.65,91.38,28.571,12.353,237.86,23.01,10.28,86.5,138.46,51
206.92,149.69,18.83,19.996,372.04,20.66,4.38,113.8,23.7,41
212.14,88.32,39.076,17.335,361.61,22.08,8.04,79.7,161.85,22
201.23,81.05,31.966,19.7,315.58,18.35,4.61,78.9,187.06,23
245.28,142.3,42.048,16.317,107.23,18.37,14.32,1.8,78.14,46
188.31,97.15,29.864,12.875,202.42,18.95,1.85,62.0,62.73,37
245.36,131.08,43.243,12.677,304.7,23.77,4.85,98.2,104.5,44
227.87,136.77,41.756,13.863,138.71,26.64,13.5,78.8,191.29,44
217.21,140.13,32.294,13.002,340.33,20.6,7.72,28.1,10.17,41
182.29,149.41,43.017,17.94,374.37,18.34,9.4,102.0,141.78,19
213.29,100.58,24.693,13.58,206.23,25.09,10.12,115.8,162.93,46
208.54,129.72,25.969,11.547,311.75,26.55,1.99,34.2,157.75,45
191.29,88.08,16.364,17.298,144.46,19.38,1.25,25.6,113.35,56
225.95,108.48,32.676,18.253,307.24,21.86,14.13,41.3,184.11,24
247.98,139.36,36.658,13.045,106.44,19.59,4.8,8.5,26.9,66
219.35,105.74,38.206,16.014,145.23,19.06,6.32,104.9,49.03,32
230.03,121.38,19.494,8.706,312.96,24.48,10.55,111.6,61.39,96
184.79,115.26,28.325,14.354,313.56,27.68,4.31,76.4,1.74,40
209.24,125.22,20.306,8.54,292.35,24.78,11.26,92.0,74.13,75
188.15,148.1,34.864,8.35,243.21,27.85,7.42,80.6,32.13,54
222.9,83.9,19.738,15.355,302.47,22.34,12.99,45.9,144.93,55
245.69,120.18,42.125,11.64,332.14,26.98,4.9,76.2,82.99,43
226.32,140.41,21.919,16.91,389.94,20.05,3.85,100.5,140.89,51
185.38,113.7,23.742,18.753,366.59,19.18,12.64,97.4,58.73,29
204.83,85.5,40.527,9.673,338.36,25.03,5.57,10.6,26.38,37
218.55,119.24,28.754,16.694,308.43,21.71,6.77,56.0,26.4,34
208.22,103.25,15.72,14.174,272.25,21.18,12.11,48.3,40.65,69
238.36,90.85,29.838,9.345,136.18,24.71,9.9,90.5,23.04,74
237.03,139.43,17.536,15.819,149.67,21.33,7.18,60.7,44.11,101
222.83,116.51,44.56,15.314,346.08,23.73,4.5,42.6,115.81,23
206.14,145.33,32.643,14.188,340.99,20.99,11.7,85.1,51.27,37
197.87,136.42,22.696,19.118,284.34,25.84,3.53,57.4,68.59,41
187.41,128.51,31.912,14.253,231.65,21.12,14.0,31.5,10.55,34
204.84,80.35,17.306,19.886,107.81,23.35,3.1,107.0,178.44,44
208.92,109.95,38.997,14.111,198.15,18.23,12.27,14.5,27.63,35
227.31,93.82,42.76,9.39,226.19,25.92,6.94,3.2,69.73,34
226.07,143.76,41.233,13.646,245.74,24.2,3.6,18.1,75.9,45
184.91,92.22,25.253,10.188,378.8,19.92,6.63,20.5,154.43,53
207.67,100.02,24.773,15.166,132.61,20.15,4.1,65.0,96.71,44
192.72,116.18,16.053,16.318,255.66,20.62,2.9,75.4,76.59,60
190.98,98.44,34.542,13.621,210.38,23.77,4.35,54.4,139.17,37
237.91,94.69,31.047,9.172,397.03,23.48,13.14,25.3,119.4,41
182.93,121.94,28.78,13.624,358.56,20.74,2.48,16.7,15.63,38
209.34,86.23,42.229,8.977,231.64,24.94,14.62,59.6,62.54,32
191.77,84.07,20.036,16.186,399.91,26.89,1.07,68.3,195.72,44
241.55,106.06,15.29,17.484,254.22,18.44,10.22,37.2,96.67,74
218.99,130.45,17.199,19.549,150.14,22.17,12.99,27.2,84.84,75
196.2,118.84,21.701,9.786,266.76,23.94,14.08,10.6,29.98,65
215.17,109.6,15.999,14.389,167.86,23.86,3.02,4.1,167.81,83
231.2,119.6,30.085,14.81,290.89,18.2,10.77,13.6,26.66,43
247.07,105.58,24.423,19.07,381.23,20.11,2.5,89.3,21.02,32
195.43,145.53,20.414,15.527,335.86,18.62,5.94,41.9,87.8,46
242.03,83.84,37.503,9.746,181.95,23.69,11.25,4.3,87.33,44
245.4,127.14,21.134,13.236,189.06,24.45,5.84,61.5,196.29,94
244.15,142.39,35.628,15.857,120.79,19.6,5.39,64.8,25.51,54
224.48,136.27,25.478,16.403,185.76,21.33,2.62,52.0,96.77,53
224.09,92.88,30.355,18.357,127.79,21.3,1.93,14.2,40.25,43
208.22,100.71,43.016,10.166,249.83,26.2,2.61,90.8,140.35,36
232.67,130.19,16.121,19.419,312.5,19.95,13.26,83.0,78.34,61
217.19,85.9,30.008,8.71,325.35,23.48,1.16,48.0,129.69,48
227.42,136.83,40.633,19.805,117.86,25.83,10.7,46.3,67.68,34
209.99,130.32,32.639,18.293,201.99,26.3,11.76,19.6,112.91,34
231.2,131.07,23.306,15.923,186.45,24.67,8.95,90.7,93.83,67
237.71,87.02,26.93,16.82,131.29,21.0,11.23,72.3,74.87,44
190.25,130.24,35.408,8.872,208.74,26.23,10.13,11.2,107.5,40
238.31,127.59,41.724,8.498,189.8,25.42,7.38,46.0,76.76,64
217.82,138.16,16.232,9.221,290.35,25.04,6.36,108.5,161.2,109
239.13,82.91,17.146,9.048,364.99,18.67,14.18,54.8,99.05,72
210.19,81.62,24.752,14.569,236.45,18.43,14.61,39.7,180.63,43
206.53,106.11,21.983,10.585,324.0,24.95,10.12,77.6,44.56,60
244.05,90.42,22.948,18.322,143.8,27.45,3.76,25.2,22.42,60
197.58,119.09,21.638,13.349,368.49,25.74,7.27,63.3,76.19,47
239.09,144.21,20.875,16.346,145.78,26.31,7.95,80.7,36.73,83
213.88,107.4,18.919,15.834,157.63,23.45,11.61,102.7,78.62,71
215.99,139.15,43.019,11.838,131.94,21.05,10.35,83.4,41.48,38
201.59,80.02,19.326,10.918,192.9,24.78,8.21,46.7,173.64,75
220.11,91.8,21.132,12.109,265.72,25.12,10.53,92.4,113.58,56
202.76,82.13,22.388,17.56,396.4,24.75,1.34,107.9,99.52,38
182.75,102.97,42.99,15.035,338.01,27.47,11.87,57.9,157.55,18
199.04,143.57,37.671,11.042,214.13,21.67,3.96,1.5,26.07,42
180.45,86.79,38.691,17.814,272.75,18.4,10.19,105.8,171.4,24
248.48,122.45,18.143,8.657,286.99,27.08,2.6,20.7,96.66,128
247.6,111.6,40.089,16.39,346.82,19.6,2.6,16.0,27.29,32
207.66,145.69,27.246,13.269,320.94,24.97,1.5,37.6,163.88,56
230.99,88.58,22.885,16.775,270.79,26.73,13.74,46.2,92.16,40
204.21,94.84,32.273,19.13,300.75,21.1,9.46,96.1,120.92,27
226.98,82.07,39.665,17.0,323.78,26.3,6.07,47.3,178.72,23
236.38,110.38,38.36,13.304,139.94,21.32,12.03,6.8,178.14,39
246.27,99.45,41.7,9.812,160.14,25.94,9.77,76.7,178.56,43
208.01,140.89,42.844,17.676,306.58,18.7,9.68,80.9,83.38,21
234.83,122.35,22.144,13.528,355.13,24.55,7.82,97.9,149.92,56
198.61,122.99,27.716,8.904,222.78,24.77,1.11,48.5,46.65,62
249.32,117.23,15.439,16.629,393.97,22.91,4.62,11.2,166.24,55
181.8,86.43,41.38,11.502,164.82,24.87,2.53,66.8,68.34,34
222.25,111.15,19.637,8.587,225.01,27.23,10.27,15.4,92.78,83
226.17,149.97,40.844,18.833,213.56,25.34,4.48,3.0,178.28,30
228.16,138.47,24.882,13.797,379.09,27.61,7.3,93.7,161.15,45
188.43,142.54,26.044,11.372,185.61,22.49,5.95,49.0,190.5,73
245.7,137.63,16.174,16.597,241.24,23.28,3.0,63.5,72.69,105
192.68,87.21,24.806,18.631,156.17,20.64,14.42,79.9,30.22,30
223.59,95.92,41.651,8.004,256.38,27.86,14.07,48.7,182.08,37
195.59,80.22,15.766,16.254,357.22,18.55,2.18,7.1,98.63,56
201.51,101.25,27.19,17.204,191.21,21.59,12.58,31.1,177.88,34
218.25,87.6,15.942,10.519,343.24,20.98,7.84,24.1,146.41,80
209.2,113.1,26.128,13.875,373.39,21.87,11.83,117.3,174.96,43
191.22,127.4,20.179,9.071,121.89,27.18,3.12,89.0,130.94,91
191.97,141.22,22.567,16.961,326.93,21.68,2.85,54.7,162.47,42
209.27,132.45,41.328,18.169,176.6,27.17,13.47,8.5,24.07,29
233.01,145.7,28.081,9.298,152.6,22.23,13.57,14.8,193.66,85
242.86,83.77,23.214,17.798,280.34,26.55,7.52,97.7,36.2,38
185.89,80.85,32.68,17.259,311.68,23.22,13.18,113.5,4.9,24
207.52,126.29,19.263,12.163,218.43,21.11,10.34,4.7,106.16,65
187.02,100.25,22.782,16.283,111.75,22.49,3.59,109.3,142.38,49
181.16,97.75,31.387,8.001,372.61,22.24,5.61,46.3,143.28,44
226.32,103.16,22.126,19.182,319.22,20.6,2.9,26.4,67.85,40
222.17,98.89,35.374,14.605,181.5,20.9,11.84,13.2,150.77,31
191.41,115.8,29.745,15.444,249.06,19.86,14.79,92.8,168.51,33
196.37,110.81,38.16,15.976,108.34,21.36,8.65,56.8,122.0,29
181.66,115.87,43.447,14.736,201.78,24.24,10.18,100.1,77.2,20
238.45,127.09,18.474,18.281,256.76,21.87,11.45,27.9,122.71,67
248.23,107.1,25.04,15.316,255.17,25.12,4.14,81.7,172.45,56
189.48,97.59,24.586,18.893,162.46,27.87,5.7,15.1,180.09,39
196.2,91.63,19.535,14.988,333.02,21.77,6.77,11.7,6.3,53
240.79,104.46,39.309,10.053,189.66,22.63,9.32,16.9,24.48,51
244.85,131.93,37.796,18.963,274.12,19.64,12.91,97.3,0.9,33
209.37,132.97,29.533,16.18,181.46,21.92,4.56,79.0,98.49,47
183.54,126.68,31.133,16.391,227.55,25.27,7.59,20.7,87.28,32
182.76,96.38,16.786,19.826,162.25,20.17,11.52,46.8,109.16,50
220.18,121.17,31.665,8.902,289.9,19.82,2.22,91.9,136.73,58
207.5,119.95,38.74,13.143,227.68,21.76,8.18,35.0,73.16,36
182.01,113.9,32.215,10.869,104.84,26.19,3.02,110.6,41.72,40
220.83,118.5,22.959,15.565,108.45,24.24,8.55,109.8,78.96,71
180.79,114.43,35.026,17.682,241.34,27.58,11.75,66.8,1.8,27
235.12,119.58,25.845,19.596,154.97,27.05,4.32,76.2,165.89,51
201.45,130.09,31.346,13.455,275.51,19.51,12.89,78.7,76.75,36
182.82,87.67,29.627,17.435,222.46,18.43,5.69,31.8,124.56,31
221.18,132.47,26.435,19.005,296.33,21.99,3.67,44.5,64.95,36
207.84,89.51,36.566,16.2,385.72,23.22,7.51,17.2,122.96,24
248.17,84.66,41.516,10.913,258.62,23.16,13.27,111.1,108.09,35
218.09,148.33,15.156,15.294,336.21,19.34,1.97,87.1,41.71,95
199.27,146.99,43.008,19.639,325.91,19.25,5.59,6.5,125.06,21
229.66,84.23,30.345,19.851,376.54,18.47,10.14,66.4,21.92,20
199.0,111.03,36.022,15.708,164.21,26.51,6.01,41.8,96.22,31
243.3,93.04,40.669,18.644,348.2,27.48,1.99,98.0,143.98,27
206.23,113.97,29.013,10.404,371.66,19.16,5.65,41.9,109.81,48
218.49,138.11,40.049,10.953,217.83,20.13,12.49,77.7,149.25,40
183.54,146.54,20.329,19.435,194.14,18.9,14.55,20.7,54.63,41
209.83,124.4,19.775,9.623,385.61,26.78,1.56,67.5,9.76,74
238.27,104.77,34.724,10.293,288.29,27.59,8.97,36.0,11.19,46
236.4,122.23,41.104,13.047,214.2,20.62,2.47,20.6,53.75,48
195.7,101.84,41.773,15.075,337.55,21.04,10.53,74.7,81.53,22
195.83,143.69,34.312,15.246,191.34,21.63,1.11,77.0,107.5,41
237.21,140.93,30.765,11.504,152.92,23.02,1.21,118.0,151.53,74
245.13,119.08,24.942,19.047,263.19,24.82,11.88,80.6,167.92,36
186.68,102.74,44.4,18.981,269.86,23.04,2.04,62.4,138.74,13
211.5,100.54,24.591,12.705,347.72,27.51,5.27,109.6,92.64,52
203.62,82.34,37.326,13.212,237.11,19.0,14.41,99.6,52.9,29
240.95,137.11,30.959,16.43,344.38,25.99,14.79,66.3,85.56,34
185.85,111.53,33.255,15.956,193.4,21.34,3.26,61.9,54.68,35
194.78,102.76,26.804,12.588,272.61,21.78,8.85,113.1,124.89,43
232.67,112.98,43.945,12.971,162.54,25.09,8.83,74.4,163.64,43
183.59,137.31,32.15,12.176,215.63,27.29,7.33,85.9,103.64,46
214.48,88.72,43.134,10.825,357.26,25.16,13.95,11.3,9.17,22
210.95,140.04,15.228,13.498,164.8,25.76,11.56,86.5,187.95,105
203.41,142.83,32.18,16.237,343.07,25.51,11.7,32.5,58.86,24
207.62,146.27,36.516,16.904,184.86,21.21,4.77,14.7,182.9,34
217.1,107.82,37.352,17.346,110.35,25.57,7.08,102.1,162.61,34
191.3,95.2,42.149,12.497,132.98,25.85,7.82,83.3,82.63,28
220.04,106.15,15.132,17.176,323.76,23.33,5.18,49.5,11.34,68
236.38,103.3,15.01,8.078,178.62,23.37,2.33,52.3,189.54,147
233.21,92.33,29.168,13.725,296.24,25.6,2.77,24.5,131.81,39
190.77,122.51,15.879,17.527,309.76,26.17,3.53,2.1,49.93,56
190.45,113.36,44.236,15.561,203.54,21.37,3.85,42.6,106.71,24
198.77,140.6,21.662,13.689,242.48,26.02,4.39,18.7,127.07,57
205.28,82.25,29.18,15.736,221.13,26.14,4.58,51.2,45.33,33
208.59,125.07,16.834,18.883,384.2,20.34,7.38,100.2,18.71,44
227.58,133.41,30.661,14.797,195.98,25.17,8.13,14.7,53.49,46
183.97,133.16,26.399,17.597,155.0,19.87,5.32,11.9,9.52,32
182.43,142.03,16.34,19.769,209.68,18.93,13.7,108.4,14.0,52
207.43,131.03,25.054,16.467,300.85,23.75,8.74,89.7,31.32,50
228.8,144.95,26.743,14.88,309.21,27.09,12.02,7.3,31.68,48
193.54,103.29,44.698,8.45,377.22,18.35,13.94,10.5,49.59,32
224.91,115.22,21.237,12.494,364.53,26.27,3.28,82.5,187.49,66
198.19,80.99,31.343,14.785,186.5,23.06,6.99,45.1,115.16,37
242.03,80.49,44.619,17.566,236.55,26.61,7.06,87.2,84.5,25
242.7,96.81,38.761,13.257,324.18,26.43,5.96,49.1,112.76,32
200.81,87.06,44.801,19.521,374.96,26.75,1.12,116.2,1.14,15
196.1,98.21,44.049,11.262,201.15,25.69,12.42,83.6,178.95,35
208.79,92.39,29.686,16.935,233.33,26.43,2.56,6.5,106.46,28
196.84,82.0,35.891,13.028,369.84,19.76,14.94,40.3,90.33,26
227.07,143.65,18.313,13.832,207.55,21.04,11.82,68.1,188.32,95
237.82,80.58,28.234,17.63,244.15,20.42,9.12,17.9,146.08,32
227.12,131.53,39.271,11.555,371.35,25.42,3.16,1.3,67.48,40
237.7,90.65,30.16,9.162,340.67,19.54,8.22,10.4,187.23,47
207.79,143.86,36.081,14.243,173.03,19.82,4.66,63.4,170.4,42
190.94,142.5,37.373,14.346,197.44,26.79,4.53,76.2,190.91,39
231.66,125.77,22.604,17.566,205.89,25.06,12.61,12.1,19.24,62
205.23,127.06,41.271,19.62,373.82,26.75,6.33,80.2,191.06,20
226.99,80.37,28.795,8.664,399.68,19.39,7.31,74.4,108.58,47
198.95,148.94,21.306,15.1,332.2,21.99,12.8,112.8,134.44,55
185.69,141.45,40.962,16.175,245.3,20.83,2.23,101.0,42.45,31
249.48,142.66,27.535,19.83,103.05,18.1,9.32,113.2,28.08,55
190.93,126.15,37.509,19.311,309.25,20.85,9.1,116.0,15.88,21
249.19,104.14,31.441,16.549,216.81,21.8,6.95,53.5,84.46,43
248.41,142.56,26.456,14.261,289.9,18.92,12.62,59.1,44.27,56
235.57,100.41,39.296,9.938,282.01,23.66,14.2,34.5,16.32,37
226.16,119.39,32.534,12.61,244.25,21.83,7.51,61.5,191.01,44
220.45,86.98,26.717,15.021,383.32,18.46,7.39,18.9,146.68,36
240.63,144.54,18.288,16.702,106.94,25.04,8.03,80.9,103.57,103
200.26,89.85,41.863,15.625,313.64,25.29,11.12,4.0,148.67,28
212.74,95.74,16.064,16.569,222.95,26.34,10.35,29.0,122.29,57
223.36,119.07,40.896,13.15,314.14,22.86,4.12,25.8,35.61,36
208.78,133.49,25.799,16.732,302.57,27.69,1.89,112.6,126.69,41
209.92,123.35,34.18,9.725,103.07,27.14,14.29,18.2,136.2,52
203.12,96.25,42.666,9.951,185.6,23.51,4.65,107.0,47.49,36
219.5,80.07,19.551,9.954,156.73,22.45,9.94,15.8,64.03,81
239.54,133.0,32.009,18.69,150.1,18.03,12.6,78.4,76.66,38
194.11,148.96,37.933,8.912,318.54,25.11,5.2,39.1,120.51,38
245.41,136.69,37.728,17.618,171.87,23.65,9.9,38.6,25.36,42
228.24,112.21,30.769,10.803,242.42,27.38,2.51,119.8,148.7,57
237.63,143.26,33.742,13.621,174.1,23.94,14.58,27.9,69.2,46
218.93,108.69,37.726,18.991,274.07,27.93,1.81,25.1,138.35,22
234.57,116.75,40.231,15.031,316.17,26.54,7.13,71.1,186.58,35
181.13,113.4,37.854,10.521,199.32,27.54,8.52,89.1,173.97,36
237.29,111.33,25.62,11.409,280.91,21.28,12.07,117.9,147.52,66
182.81,134.26,44.902,19.045,347.46,19.49,2.7,84.5,38.67,19
242.29,116.87,28.035,13.126,128.27,25.97,7.17,67.9,146.41,62
249.44,102.17,15.734,15.044,313.2,25.86,5.2,49.7,127.16,87
200.58,98.07,25.879,13.519,196.94,20.11,5.37,71.8,154.51,50
